pair_id,group_id,doc_id,target,title,text_len,mean_text_len,var_text_len
190,2,13142,0,"['чем', 'опасный', 'кашель', 'при', 'беременность', 'причина', 'появление', 'способ', 'лечение']",1113.0,5604.81914893617,81268622.08522077
191,2,11336,1,"['горчичник', 'при', 'ларингит', 'согревать', 'компресс', 'горло']",487.0,5604.81914893617,81268622.08522077
192,2,12761,1,"['метод', 'лечение', 'ларингит', 'народный', 'средство', 'домашний', 'условие']",1342.0,5604.81914893617,81268622.08522077
193,2,13382,0,"['лечебный', 'сила', 'мёд', 'hintfox']",6626.0,5604.81914893617,81268622.08522077
194,2,12071,0,"['детский', 'ларингит', 'медицина', 'педиатрия']",564.0,5604.81914893617,81268622.08522077
195,2,12415,0,"['лечение', 'чеснок', 'чеснок', 'целебный', 'приправа']",11643.0,5604.81914893617,81268622.08522077
196,2,11772,0,"['аденовирусный', 'инфекция']",752.0,5604.81914893617,81268622.08522077
197,3,3633,0,"['протодиакон', 'андрей', 'кураев', 'второе', 'пришествие', 'апокриф', 'храм', 'смоленский', 'икона', 'божий', 'мать']",9856.0,12624.918367346938,238822159.60151497
198,3,1806,0,"['далее', 'а', 'канделаки', 'cтатие']",29713.0,12624.918367346938,238822159.60151497
199,3,3259,1,"['анализ', 'ттг', 'т4', 'когда', 'сдавать', 'как', 'правильно', 'сдавать', 'какой', 'день', 'цикл']",1489.0,12624.918367346938,238822159.60151497
200,3,3394,0,"['родиол', 'розовый', 'или', 'женьшень', 'красиво', 'о', 'здоровый', 'образ', 'жизнь']",2027.0,12624.918367346938,238822159.60151497
201,3,3005,0,"['реконструкция', 'мостовый', 'перегружатель', 'грузоподъёмность', 'тонна', 'грузовой', 'атп']",434.0,12624.918367346938,238822159.60151497
202,3,1886,0,"['blog', 'posts', 'pragmatika']",5985.0,12624.918367346938,238822159.60151497
203,3,300,0,"['всн', '110-64', 'технический', 'указание', 'проектирование', 'строительство', 'фундамент', 'опора', 'мост', 'сборный', 'железобетонный', 'оболочка', 'скачать', 'бесплатно']",31493.0,12624.918367346938,238822159.60151497
204,3,1367,0,"['что', 'приготовить', 'кабачковый', 'при', 'гастрит']",64206.0,12624.918367346938,238822159.60151497
205,3,515,0,"['как', 'писать', 'стих']",43506.0,12624.918367346938,238822159.60151497
206,3,2396,0,"['франция', 'эпоха', 'ренессанс']",495.0,12624.918367346938,238822159.60151497
207,3,3391,0,"['первый', 'алтайский', 'грамматика', 'алтай', 'туристский', 'туристический', 'портал']",7220.0,12624.918367346938,238822159.60151497
208,3,88,0,"['разработка', 'автоматизированный', 'элек-тропривод', 'насосный', 'агрегат', 'текстильный', 'предприятие']",9537.0,12624.918367346938,238822159.60151497
209,3,1189,0,"['лекция', 'философия', 'качество']",9063.0,12624.918367346938,238822159.60151497
210,3,1333,0,"['инструкция', 'планирование', 'учёт', 'калькулирование', 'себестоимость', 'продукция', 'предприятие', 'стеновый', 'материал']",20272.0,12624.918367346938,238822159.60151497
211,3,2862,0,"['к', 'познание', 'тайна', 'логика', 'вещь', 'проблема', 'литература', 'действительность', 'традиция', 'школа', 'белецкий', 'владимир', 'звиняцковский']",7507.0,12624.918367346938,238822159.60151497
212,3,405,0,"['ирина', 'павловский']",1779.0,12624.918367346938,238822159.60151497
213,3,3422,0,"['ирина', 'павловский']",1052.0,12624.918367346938,238822159.60151497
214,3,3640,0,"['lib.ru/классик', 'ключевский', 'василий', 'осипович', 'источник', 'русский', 'история']",25957.0,12624.918367346938,238822159.60151497
215,3,137,0,"['розовый', 'н.с', 'война', 'всегда', 'рядом', 'сущность', 'происхождение', 'массовый', 'организовать', 'насилие']",3710.0,12624.918367346938,238822159.60151497
216,3,2280,0,"['дмитрий', 'л', 'медведев', 'черчилль', 'быть', 'лидер', 'весь', 'текст', 'modernlib.ru']",26389.0,12624.918367346938,238822159.60151497
217,3,753,0,"['библиотека', 'психолог']",11069.0,12624.918367346938,238822159.60151497
218,3,1948,0,"['пб', '10-382-00', 'правило', 'устройство', 'безопасность', 'эксплуатация', 'грузоподъёмный', 'крановый', 'змк', 'элемент']",30167.0,12624.918367346938,238822159.60151497
219,3,1657,0,"['вопрос-ответ', 'доктор', 'ален', 'горшков']",2279.0,12624.918367346938,238822159.60151497
220,3,3008,0,"['стена', 'вконтакте']",3314.0,12624.918367346938,238822159.60151497
221,3,1984,0,"['комментарий', 'кулибинск', 'клуб']",31089.0,12624.918367346938,238822159.60151497
222,3,1928,0,"['конкурс', 'создать', 'корабль', 'для', 'вселенная', 'новый', 'эдем', 'goha.ru']",9229.0,12624.918367346938,238822159.60151497
223,3,3006,1,"['как', 'правильно', 'сдавать', 'кровь', 'гормон', 'щитовидный', 'железо', 'ттг', 'т4', 'т3']",802.0,12624.918367346938,238822159.60151497
224,3,1540,0,"['спросить', 'доктор']",1357.0,12624.918367346938,238822159.60151497
225,3,1885,0,"['николай', 'ii', 'википедия']",18344.0,12624.918367346938,238822159.60151497
226,3,2841,1,"['щитовидка', 'гормон', 'т3', 'т4', 'ттг', 'сдавать', 'какой', 'день', 'цикл', 'полова', 'гормоны-фоликулостить', 'лютеинизировать', 'когда', 'сдавать']",799.0,12624.918367346938,238822159.60151497
227,3,3875,0,"['неврологический', 'патология']",22728.0,12624.918367346938,238822159.60151497
228,3,3937,0,"['к', 'военно-исторический', 'аспект', 'хронология', 'монгольский', 'нашествие', 'публикация', 'журнал', 'молодой', 'учёный']",4805.0,12624.918367346938,238822159.60151497
229,3,4013,0,"['реферат', 'американский', 'период', 'творчество', 'п.а', 'сорокин']",14346.0,12624.918367346938,238822159.60151497
230,3,2539,0,"['free', 'web', 'hosting', 'your', 'website', 'need', 'to', 'be', 'migrated']",490.0,12624.918367346938,238822159.60151497
231,3,3092,0,"['материнство', '-', 'планирование', 'гормональный', 'терапия']",2051.0,12624.918367346938,238822159.60151497
232,3,3303,0,"['история', 'законодательство', 'о', 'право', 'поземельный', 'собственность', 'россия', 'ix', 'начало', 'xx', 'век']",1148.0,12624.918367346938,238822159.60151497
233,3,2327,0,"['печать', 'страница', 'сьезд', 'вкп', '/б', 'сьезд', 'расстрелять', 'победитель']",48293.0,12624.918367346938,238822159.60151497
234,3,2012,0,"['административный', 'деятельность', 'а.л.ордин-нащокино', 'сфера', 'местный', 'управление']",912.0,12624.918367346938,238822159.60151497
235,3,2466,0,"['помогать', 'ли', 'слив', 'похудеть']",3583.0,12624.918367346938,238822159.60151497
236,3,1875,0,"['часть', 'первый', 'несбывшийся', 'надежда', 'агония', 'кровавый', 'дорога', 'отступление']",19763.0,12624.918367346938,238822159.60151497
237,3,9492,0,"['психология', 'экстремальный', 'ситуация']",41575.0,12624.918367346938,238822159.60151497
238,3,1,0,"['м', 'б', 'аншина', 'центр', 'репродукция', 'генетика', 'фертимед', 'г', 'москва']",3448.0,12624.918367346938,238822159.60151497
239,3,3835,0,"['комплексный', 'нормативный', 'словарь', 'современный', 'русский', 'язык']",36653.0,12624.918367346938,238822159.60151497
240,3,1686,0,"['диплом', 'гражданский', 'право', 'процесс', 'процедура', 'заключение', 'международный', 'договор']",20520.0,12624.918367346938,238822159.60151497
241,3,996,1,"['какой', 'день', 'цикл', 'сдавать', 'анализ', 'гормон', 'ттг', 'женщина']",829.0,12624.918367346938,238822159.60151497
242,3,3947,0,"['энтони', 'саттон', 'за', 'кулиса', 'русский', 'революция', 'уолл-стрит', 'большевистский', 'революция', 'конспирология']",17470.0,12624.918367346938,238822159.60151497
243,3,948,0,"['читать', 'онлайн', 'больший', 'советский', 'энциклопедия', 'больший', 'советский', 'энциклопедия', 'около', 'электронный', 'библиотека', 'e-libra.ru']",35240.0,12624.918367346938,238822159.60151497
244,3,245,0,"['анализ', 'гормон', 'у', 'женщина', 'при', 'климакс', 'женский', 'совет']",1995.0,12624.918367346938,238822159.60151497
245,3,854,0,"['символист', 'другой', 'статья', 'разыскание', 'публикация']",18434.0,12624.918367346938,238822159.60151497
246,3,1824,0,"['форум', 'теплопункт']",12741.0,12624.918367346938,238822159.60151497
247,3,1292,0,"['гость', 'e1.ru', 'екатеринбург', 'онлайн']",5179.0,12624.918367346938,238822159.60151497
248,3,3327,0,"['оружейный', 'новость', 'архив', 'страница', 'battle', 'forum']",55512.0,12624.918367346938,238822159.60151497
249,3,1329,1,"['какой', 'день', 'цикл', 'сдавать', 'ттг', 'pro', 'shchitovidku']",1009.0,12624.918367346938,238822159.60151497
250,3,1956,0,"['вопрос-ответ', 'тема', 'овуляция', 'ановуляция', 'страница', '№10', 'клиника', 'гендерный', 'медицина', 'andros']",1551.0,12624.918367346938,238822159.60151497
251,3,766,0,"['аникеев', 'владимир', 'научный', 'фантастика', 'польша', 'весь', 'текст', 'modernlib.ru']",10640.0,12624.918367346938,238822159.60151497
252,3,3493,0,"['сердечный', 'недостаточность', 'диабет', 'лечение', 'сердце']",3858.0,12624.918367346938,238822159.60151497
253,3,2288,1,"['обследование', 'перед', 'курс', 'лечение', 'эко']",362.0,12624.918367346938,238822159.60151497
254,3,968,0,"['библиотека', 'фонд', 'знание', 'ломоносов']",37435.0,12624.918367346938,238822159.60151497
255,3,817,0,"['какой', 'день', 'цикл', 'сдавать', 'гормон', 'щитовидный', 'железо']",727.0,12624.918367346938,238822159.60151497
